order_id,customer_id,order_date,branch,order_total
O001604,C00213,2024-05-29,Birmingham South,6404.49
O001605,C00213,2025-02-15,Birmingham South,4814.93
O001606,C00213,2025-11-22,Birmingham South,7331.52
O001607,C00213,2025-04-06,Birmingham South,13179.21
O001608,C00213,2025-07-07,Birmingham South,5424.53
O001609,C00213,2026-04-15,Birmingham South,1432.53
O001610,C00213,2026-04-23,Birmingham South,4055.41
O001611,C00213,2024-01-05,Birmingham South,3438.33
O001612,C00214,2025-06-19,Rugby,7035.33
O001613,C00214,2024-06-08,Rugby,2305.51
O001614,C00214,2025-05-22,Rugby,1962.18
O001615,C00214,2026-02-12,Rugby,954.74
O001616,C00214,2024-02-01,Rugby,1222.71
O001617,C00214,2025-04-08,Rugby,1924.92
O001618,C00214,2025-11-08,Rugby,5487.77
O001619,C00214,2024-11-07,Rugby,11892.43
O001620,C00214,2024-02-02,Rugby,6662.57
O001621,C00214,2025-03-08,Rugby,8590.5
O001622,C00214,2026-02-16,Rugby,1713.96
O001623,C00215,2025-01-23,Leicester,4535.31
O001624,C00216,2024-04-07,Binley (Coventry),884.05
O001625,C00216,2025-08-30,Binley (Coventry),1676.37
O001626,C00216,2025-03-31,Binley (Coventry),924.12
O001627,C00216,2025-04-19,Binley (Coventry),3161.33
O001628,C00216,2025-08-22,Binley (Coventry),1761.71
O001629,C00217,2024-10-24,Birmingham South,5675.26
O001630,C00217,2024-01-06,Birmingham South,4947.87
O001631,C00217,2024-07-06,Birmingham South,5578.47
O001632,C00217,2024-08-22,Birmingham South,2025.99
O001633,C00217,2024-05-15,Birmingham South,12860.06
O001634,C00217,2024-04-18,Birmingham South,7638.4
O001635,C00217,2024-03-30,Birmingham South,5816.89
O001636,C00217,2025-06-03,Birmingham South,1417.25
O001637,C00217,2024-01-25,Birmingham South,2402.47
O001638,C00217,2025-04-01,Birmingham South,7753.1
O001639,C00218,2026-02-03,Binley (Coventry),6278.05
O001640,C00218,2025-08-22,Binley (Coventry),7420.24
O001641,C00218,2025-11-10,Binley (Coventry),6050.22
O001642,C00218,2024-05-29,Binley (Coventry),1613.66
O001643,C00218,2025-05-04,Binley (Coventry),9688.65
O001644,C00218,2024-03-02,Binley (Coventry),5231.39
O001645,C00218,2025-02-04,Binley (Coventry),10144.28
O001646,C00218,2026-06-29,Binley (Coventry),8643.95
O001647,C00218,2025-05-24,Binley (Coventry),3208.2
O001648,C00218,2024-02-01,Binley (Coventry),4158.5
O001649,C00218,2025-02-06,Binley (Coventry),8494.97
O001650,C00218,2025-09-11,Binley (Coventry),5691.79
O001651,C00218,2025-01-30,Binley (Coventry),9799.1
O001652,C00218,2024-04-03,Binley (Coventry),4551.0
O001653,C00218,2026-06-14,Binley (Coventry),5429.43
O001654,C00218,2025-08-02,Binley (Coventry),1433.02
O001655,C00218,2025-06-14,Binley (Coventry),7515.88
O001656,C00218,2024-07-13,Binley (Coventry),4309.56
O001657,C00218,2025-06-16,Binley (Coventry),1656.06
O001658,C00218,2024-07-29,Binley (Coventry),8981.25
O001659,C00218,2026-01-04,Binley (Coventry),5613.66
O001660,C00219,2026-04-12,Binley (Coventry),11276.71
O001661,C00219,2026-04-20,Binley (Coventry),3546.63
O001662,C00219,2025-03-13,Binley (Coventry),4778.69
O001663,C00219,2024-07-04,Binley (Coventry),330.14
O001664,C00219,2024-02-12,Binley (Coventry),475.16
O001665,C00219,2025-07-15,Binley (Coventry),3771.83
O001666,C00219,2024-01-11,Binley (Coventry),1993.0
O001667,C00219,2026-01-06,Binley (Coventry),5166.12
O001668,C00219,2025-09-10,Binley (Coventry),6638.89
O001669,C00219,2024-11-20,Binley (Coventry),2426.71
O001670,C00220,2026-04-08,Birmingham South,8528.6
O001671,C00221,2024-01-04,Birmingham South,2954.71
O001672,C00221,2026-05-31,Birmingham South,9410.54
O001673,C00221,2024-06-02,Birmingham South,5448.56
O001674,C00221,2026-06-21,Birmingham South,6766.47
O001675,C00221,2025-06-03,Birmingham South,8148.31
O001676,C00221,2024-06-21,Birmingham South,4409.92
O001677,C00221,2025-01-23,Birmingham South,8269.36
O001678,C00221,2025-02-02,Birmingham South,8267.33
O001679,C00221,2024-12-22,Birmingham South,3710.23
O001680,C00222,2026-05-16,Rugby,1091.64
O001681,C00222,2024-02-19,Rugby,1042.95
O001682,C00222,2025-09-22,Rugby,6593.43
O001683,C00222,2026-05-29,Rugby,5603.46
O001684,C00222,2025-06-17,Rugby,552.15
O001685,C00222,2025-09-27,Rugby,1431.78
O001686,C00222,2024-10-22,Rugby,7535.28
O001687,C00222,2024-03-09,Rugby,712.74
O001688,C00222,2025-06-30,Rugby,1464.45
O001689,C00222,2025-07-20,Rugby,3700.9
O001690,C00222,2026-03-16,Rugby,597.9
O001691,C00222,2026-02-23,Rugby,4357.0
O001692,C00222,2025-02-07,Rugby,2384.76
O001693,C00222,2026-05-16,Rugby,6444.84
O001694,C00223,2024-06-28,Birmingham South,829.04
O001695,C00223,2024-06-14,Birmingham South,7159.63
O001696,C00224,2026-06-29,Nuneaton,12598.35
O001697,C00224,2025-02-21,Nuneaton,3615.92
O001698,C00224,2026-04-04,Nuneaton,411.42
O001699,C00224,2025-09-06,Nuneaton,2717.77
O001700,C00224,2025-01-19,Nuneaton,3692.42
O001701,C00225,2025-10-26,Rugby,2759.77
O001702,C00225,2024-09-15,Rugby,7107.17
O001703,C00225,2024-02-22,Rugby,984.04
O001704,C00225,2025-01-18,Rugby,2476.05
O001705,C00225,2025-01-30,Rugby,6510.77
O001706,C00225,2026-06-08,Rugby,4761.33
O001707,C00225,2024-04-13,Rugby,3552.93
O001708,C00225,2024-03-02,Rugby,1078.14
O001709,C00225,2025-10-07,Rugby,11169.2
O001710,C00225,2024-10-18,Rugby,7726.54
O001711,C00225,2026-02-15,Rugby,8083.45
O001712,C00225,2024-06-06,Rugby,3998.3
O001713,C00225,2024-04-05,Rugby,5825.52
O001714,C00226,2024-08-03,Rugby,732.06
O001715,C00226,2026-05-29,Rugby,1900.64
O001716,C00226,2026-03-16,Rugby,2760.75
O001717,C00226,2024-06-18,Rugby,8986.57
O001718,C00226,2024-09-21,Rugby,10059.05
O001719,C00226,2025-11-29,Rugby,3420.83
O001720,C00226,2025-03-20,Rugby,3696.27
O001721,C00226,2025-08-28,Rugby,4128.58
O001722,C00226,2024-08-16,Rugby,2547.55
O001723,C00226,2024-06-05,Rugby,1865.34
O001724,C00226,2025-06-01,Rugby,6012.24
O001725,C00226,2024-11-02,Rugby,1104.3
O001726,C00227,2025-02-19,Birmingham South,4923.54
O001727,C00228,2025-02-19,Nuneaton,7672.05
O001728,C00228,2024-11-30,Nuneaton,7481.89
O001729,C00228,2024-04-04,Nuneaton,4670.42
O001730,C00228,2024-02-03,Nuneaton,1338.12
O001731,C00228,2025-11-13,Nuneaton,6918.95
O001732,C00228,2024-02-10,Nuneaton,5950.87
O001733,C00228,2025-08-30,Nuneaton,3882.93
O001734,C00228,2024-05-21,Nuneaton,4855.0
O001735,C00228,2026-05-22,Nuneaton,3636.12
O001736,C00228,2025-09-13,Nuneaton,535.25
O001737,C00228,2026-05-22,Nuneaton,5178.92
O001738,C00228,2025-06-05,Nuneaton,4027.45
O001739,C00229,2025-04-17,Binley (Coventry),446.54
O001740,C00229,2024-03-01,Binley (Coventry),7498.09
O001741,C00230,2025-10-21,Birmingham South,6692.63
O001742,C00230,2025-02-04,Birmingham South,574.16
O001743,C00230,2026-05-11,Birmingham South,3683.56
O001744,C00230,2026-03-13,Birmingham South,4735.97
O001745,C00230,2026-02-08,Birmingham South,7110.12
O001746,C00230,2026-06-15,Birmingham South,6254.01
O001747,C00230,2025-09-10,Birmingham South,2277.08
O001748,C00230,2025-10-08,Birmingham South,5574.99
O001749,C00230,2024-01-03,Birmingham South,3237.48
O001750,C00230,2024-07-25,Birmingham South,2252.77
O001751,C00230,2025-06-27,Birmingham South,9451.38
O001752,C00230,2025-04-10,Birmingham South,9478.34
O001753,C00231,2026-06-24,Birmingham South,9245.17
O001754,C00231,2025-10-29,Birmingham South,690.24
O001755,C00231,2025-11-15,Birmingham South,6629.4
O001756,C00231,2024-01-03,Birmingham South,8139.1
O001757,C00232,2025-06-30,Northampton,7320.8
O001758,C00232,2025-11-02,Northampton,2433.73
O001759,C00232,2024-12-02,Northampton,808.37
O001760,C00232,2024-05-12,Northampton,3290.56
O001761,C00232,2025-03-12,Northampton,2041.88
O001762,C00232,2026-02-22,Northampton,1103.19
O001763,C00232,2024-06-08,Northampton,230.32
O001764,C00232,2024-09-02,Northampton,878.67
O001765,C00232,2024-07-02,Northampton,1464.45
O001766,C00232,2024-12-11,Northampton,2772.36
O001767,C00232,2025-04-21,Northampton,6144.42
O001768,C00232,2025-02-01,Northampton,1061.09
O001769,C00232,2025-09-27,Northampton,732.06
O001770,C00232,2024-05-29,Northampton,3786.3
O001771,C00232,2026-02-14,Northampton,4083.73
O001772,C00232,2026-04-06,Northampton,9159.67
O001773,C00232,2026-02-01,Northampton,4563.06
O001774,C00232,2026-02-28,Northampton,3722.2
O001775,C00232,2024-07-11,Northampton,2863.56
O001776,C00232,2024-01-18,Northampton,3707.33
O001777,C00232,2024-03-28,Northampton,2561.15
O001778,C00232,2025-07-28,Northampton,1193.15
O001779,C00232,2025-04-29,Northampton,4653.69
O001780,C00232,2024-09-08,Northampton,1941.4
O001781,C00233,2024-06-05,Leicester,6139.31
O001782,C00233,2024-03-17,Leicester,4061.14
O001783,C00233,2025-12-29,Leicester,1151.6
O001784,C00233,2025-06-21,Leicester,8240.36
O001785,C00233,2024-08-05,Leicester,10466.96
O001786,C00233,2025-08-14,Leicester,4275.2
O001787,C00233,2025-11-04,Leicester,1994.34
O001788,C00233,2025-08-25,Leicester,786.4
O001789,C00233,2024-02-13,Leicester,5011.89
O001790,C00233,2025-07-28,Leicester,1329.96
O001791,C00233,2025-10-26,Leicester,6416.09
O001792,C00233,2026-01-25,Leicester,11257.21
O001793,C00233,2024-08-31,Leicester,1122.87
O001794,C00233,2025-09-19,Leicester,4558.71
O001795,C00233,2025-02-25,Leicester,11219.75
O001796,C00233,2024-01-02,Leicester,1728.43
O001797,C00233,2024-07-14,Leicester,3091.74
O001798,C00233,2025-11-18,Leicester,988.56
O001799,C00233,2024-09-12,Leicester,436.71
O001800,C00233,2025-12-01,Leicester,2173.3
O001801,C00233,2026-01-04,Leicester,86.28
O001802,C00233,2025-02-27,Leicester,697.55
O001803,C00233,2025-04-02,Leicester,2065.88
O001804,C00233,2024-11-28,Leicester,4203.85
O001805,C00234,2024-10-07,Leicester,4919.26
O001806,C00234,2026-02-05,Leicester,3158.18
O001807,C00234,2024-10-13,Leicester,1722.49
O001808,C00234,2026-03-15,Leicester,8144.09
O001809,C00234,2025-02-03,Leicester,2242.65
O001810,C00234,2026-03-10,Leicester,4188.91
O001811,C00234,2025-07-18,Leicester,6120.28
O001812,C00234,2026-06-01,Leicester,3777.98
O001813,C00234,2024-09-15,Leicester,2689.54
O001814,C00235,2024-06-01,Birmingham South,1793.7
O001815,C00235,2025-03-05,Birmingham South,6322.36
O001816,C00235,2025-08-23,Birmingham South,5829.03
O001817,C00235,2025-07-31,Birmingham South,3143.31
O001818,C00235,2024-11-28,Birmingham South,2533.52
O001819,C00236,2024-08-21,Binley (Coventry),3691.91
O001820,C00236,2024-08-24,Binley (Coventry),8943.46
O001821,C00236,2025-11-28,Binley (Coventry),4409.12
O001822,C00236,2024-09-19,Binley (Coventry),1873.59
O001823,C00236,2025-02-22,Binley (Coventry),2257.01
O001824,C00236,2026-06-30,Binley (Coventry),5378.19
O001825,C00236,2026-04-04,Binley (Coventry),3892.46
O001826,C00236,2025-12-06,Binley (Coventry),2530.55
O001827,C00236,2026-03-25,Binley (Coventry),8532.59
O001828,C00236,2024-10-11,Binley (Coventry),1924.92
O001829,C00236,2024-12-31,Binley (Coventry),3717.16
O001830,C00236,2024-07-16,Binley (Coventry),837.76
O001831,C00236,2026-01-20,Binley (Coventry),1563.94
O001832,C00236,2024-05-15,Binley (Coventry),9104.81
O001833,C00237,2026-05-04,Birmingham South,3809.05
O001834,C00237,2024-06-24,Birmingham South,4045.04
O001835,C00237,2026-02-21,Birmingham South,2393.84
O001836,C00237,2024-04-21,Birmingham South,6225.12
O001837,C00237,2025-08-28,Birmingham South,12574.67
O001838,C00237,2025-03-11,Birmingham South,3862.17
O001839,C00237,2024-11-19,Birmingham South,2447.62
O001840,C00237,2024-10-29,Birmingham South,3898.62
O001841,C00237,2024-02-25,Birmingham South,3034.78
O001842,C00237,2025-07-27,Birmingham South,5569.36
O001843,C00237,2025-07-05,Birmingham South,1837.04
O001844,C00237,2025-06-04,Birmingham South,8994.47
O001845,C00237,2024-12-06,Birmingham South,4657.51
O001846,C00237,2025-06-14,Birmingham South,4015.63
O001847,C00237,2026-01-08,Birmingham South,3701.27
O001848,C00237,2026-02-22,Birmingham South,97.63
O001849,C00237,2026-03-04,Birmingham South,230.32
O001850,C00237,2024-03-26,Birmingham South,2131.04
O001851,C00238,2024-02-28,Leicester,6352.75
O001852,C00238,2024-09-24,Leicester,2864.45
O001853,C00238,2025-11-15,Leicester,4658.31
O001854,C00238,2025-09-28,Leicester,1295.45
O001855,C00239,2025-09-05,Binley (Coventry),1223.55
O001856,C00239,2026-06-26,Binley (Coventry),1495.88
O001857,C00239,2025-01-05,Binley (Coventry),5426.48
O001858,C00239,2025-06-07,Binley (Coventry),2180.14
O001859,C00239,2024-11-13,Binley (Coventry),3203.23
O001860,C00239,2025-07-19,Binley (Coventry),3280.48
O001861,C00239,2024-02-24,Binley (Coventry),12576.05
O001862,C00239,2024-12-29,Binley (Coventry),1952.6
O001863,C00239,2026-03-08,Binley (Coventry),6240.4
O001864,C00239,2024-05-07,Binley (Coventry),8507.71
O001865,C00239,2026-06-20,Binley (Coventry),2962.24
O001866,C00239,2025-06-25,Binley (Coventry),818.73
O001867,C00239,2024-09-05,Binley (Coventry),2470.18
O001868,C00240,2025-02-21,Leicester,3920.99
O001869,C00240,2026-01-09,Leicester,3248.75
O001870,C00240,2024-10-25,Leicester,3214.82
O001871,C00240,2025-02-16,Leicester,3691.75
O001872,C00240,2025-07-10,Leicester,436.65
O001873,C00241,2025-06-09,Nuneaton,5802.22
O001874,C00241,2025-12-15,Nuneaton,4935.83
O001875,C00241,2024-02-08,Nuneaton,5094.78
O001876,C00241,2024-08-09,Nuneaton,1775.52
O001877,C00241,2026-04-28,Nuneaton,5944.32
O001878,C00241,2024-04-02,Nuneaton,2072.6
O001879,C00241,2025-04-10,Nuneaton,11142.67
O001880,C00241,2025-08-30,Nuneaton,1435.21
O001881,C00241,2025-05-19,Nuneaton,1605.12
O001882,C00241,2024-02-10,Nuneaton,9936.21
O001883,C00241,2026-02-15,Nuneaton,6604.09
O001884,C00241,2026-01-07,Nuneaton,4044.17
O001885,C00242,2024-09-07,Nuneaton,7431.26
O001886,C00242,2024-05-02,Nuneaton,9344.42
O001887,C00243,2025-09-10,Binley (Coventry),838.76
O001888,C00244,2024-04-28,Northampton,5478.55
O001889,C00245,2024-03-16,Leicester,3976.94
O001890,C00245,2025-03-04,Leicester,1098.09
O001891,C00245,2024-02-07,Leicester,2777.32
O001892,C00245,2025-10-07,Leicester,1073.93
O001893,C00245,2024-08-31,Leicester,2571.79
O001894,C00245,2026-02-03,Leicester,355.67
O001895,C00245,2024-07-16,Leicester,1078.14
O001896,C00245,2025-01-04,Leicester,5953.32
O001897,C00245,2024-03-15,Leicester,2019.84
O001898,C00246,2025-06-05,Rugby,11775.79
O001899,C00246,2024-08-03,Rugby,3144.24
O001900,C00246,2024-01-06,Rugby,7792.8
O001901,C00246,2025-02-21,Rugby,1097.12
O001902,C00246,2025-10-22,Rugby,1583.5
O001903,C00246,2025-04-07,Rugby,411.42
O001904,C00246,2025-06-03,Rugby,5740.79
O001905,C00246,2024-07-05,Rugby,1554.45
O001906,C00246,2024-09-18,Rugby,12593.98
O001907,C00246,2026-04-07,Rugby,10013.01
O001908,C00246,2024-04-01,Rugby,6160.8
O001909,C00247,2025-08-06,Birmingham South,4322.43
O001910,C00247,2026-03-10,Birmingham South,4316.98
O001911,C00247,2025-07-27,Birmingham South,3208.2
O001912,C00247,2025-12-17,Birmingham South,1803.52
O001913,C00247,2024-06-07,Birmingham South,7146.6
O001914,C00247,2026-02-06,Birmingham South,2118.08
O001915,C00247,2025-09-13,Birmingham South,4114.72
O001916,C00247,2025-10-27,Birmingham South,4160.9
O001917,C00247,2025-11-04,Birmingham South,7936.08
O001918,C00247,2025-09-16,Birmingham South,6923.56
O001919,C00248,2026-03-13,Leicester,8276.25
O001920,C00248,2026-04-08,Leicester,5491.73
O001921,C00248,2025-08-08,Leicester,2013.25
O001922,C00249,2026-05-20,Rugby,7203.45
O001923,C00249,2024-01-07,Rugby,6282.49
O001924,C00249,2025-05-30,Rugby,4390.27
O001925,C00249,2024-12-08,Rugby,722.76
O001926,C00249,2025-01-19,Rugby,8689.2
O001927,C00249,2025-04-09,Rugby,9627.56
O001928,C00249,2025-10-19,Rugby,6576.85
O001929,C00249,2024-01-18,Rugby,2701.22
O001930,C00249,2026-01-13,Rugby,8018.32
O001931,C00250,2024-02-18,Leicester,5083.49
O001932,C00250,2026-02-26,Leicester,4836.1
O001933,C00250,2024-03-09,Leicester,1825.37
O001934,C00250,2024-05-15,Leicester,2899.15
O001935,C00250,2025-02-14,Leicester,4369.5
O001936,C00250,2024-03-22,Leicester,6676.22
O001937,C00250,2024-06-16,Leicester,363.88
O001938,C00250,2024-08-12,Leicester,7595.21
O001939,C00250,2025-07-13,Leicester,6180.32
O001940,C00250,2025-08-29,Leicester,873.42
O001941,C00250,2026-06-04,Leicester,7446.52
O001942,C00250,2024-10-09,Leicester,4313.89
O001943,C00250,2025-02-11,Leicester,4632.13
O001944,C00250,2024-07-10,Leicester,815.7
O001945,C00250,2025-10-16,Leicester,3696.8
O001946,C00250,2026-04-20,Leicester,4737.76
O001947,C00250,2025-08-09,Leicester,9210.47
O001948,C00252,2024-08-22,Leicester,10818.64
O001949,C00253,2025-02-16,Rugby,2396.96
O001950,C00253,2025-01-20,Rugby,4968.0
O001951,C00253,2024-03-29,Rugby,9110.52
O001952,C00253,2025-12-04,Rugby,4808.18
O001953,C00254,2025-04-12,Leicester,10650.13
O001954,C00254,2025-07-08,Leicester,2037.61
O001955,C00254,2024-02-08,Leicester,6960.14
O001956,C00254,2025-03-19,Leicester,9164.58
O001957,C00254,2025-06-08,Leicester,10114.55
O001958,C00254,2024-04-03,Leicester,5494.61
O001959,C00254,2025-02-03,Leicester,5540.31
O001960,C00254,2024-10-08,Leicester,6983.0
O001961,C00254,2025-06-28,Leicester,8993.16
O001962,C00254,2025-05-24,Leicester,2305.0
O001963,C00254,2025-08-13,Leicester,3001.14
O001964,C00254,2024-11-21,Leicester,3429.95
O001965,C00254,2025-11-10,Leicester,5136.82
O001966,C00254,2025-08-05,Leicester,543.8
O001967,C00254,2024-06-20,Leicester,4558.03
O001968,C00254,2024-09-14,Leicester,3592.23
O001969,C00254,2025-08-30,Leicester,5221.06
O001970,C00254,2025-10-11,Leicester,4373.87
O001971,C00254,2026-03-19,Leicester,8433.11
O001972,C00255,2024-07-10,Northampton,7784.36
O001973,C00255,2024-06-24,Northampton,10733.06
O001974,C00255,2026-03-11,Northampton,5717.51
O001975,C00255,2025-12-28,Northampton,8037.15
O001976,C00255,2026-05-20,Northampton,5296.44
O001977,C00255,2024-11-09,Northampton,6524.16
O001978,C00255,2025-05-10,Northampton,5604.18
O001979,C00255,2025-08-18,Northampton,866.65
O001980,C00255,2026-05-08,Northampton,1664.39
O001981,C00255,2025-04-09,Northampton,1096.15
O001982,C00256,2026-04-17,Leicester,6314.86
O001983,C00256,2025-04-03,Leicester,6275.0
O001984,C00256,2025-12-14,Leicester,75.69
O001985,C00256,2024-02-06,Leicester,5965.83
O001986,C00256,2025-12-13,Leicester,8566.66
O001987,C00256,2024-05-12,Leicester,6687.8
O001988,C00256,2026-05-27,Leicester,5425.11
O001989,C00256,2026-04-08,Leicester,9290.72
O001990,C00257,2025-05-19,Leicester,4781.15
O001991,C00257,2026-01-20,Leicester,9520.99
O001992,C00258,2024-01-27,Rugby,559.25
O001993,C00258,2024-02-13,Rugby,2718.12
O001994,C00258,2025-08-23,Rugby,1209.13
O001995,C00258,2025-10-20,Rugby,2306.59
O001996,C00258,2026-06-08,Rugby,5025.85
O001997,C00258,2024-02-04,Rugby,5829.96
O001998,C00258,2026-05-21,Rugby,8308.25
O001999,C00258,2025-04-04,Rugby,3321.41
O002000,C00258,2025-01-10,Rugby,5234.25
O002001,C00258,2026-04-04,Rugby,978.12
O002002,C00258,2024-07-13,Rugby,558.32
O002003,C00258,2025-09-13,Rugby,1093.85
O002004,C00258,2025-10-01,Rugby,3131.96
O002005,C00258,2026-01-26,Rugby,693.15
O002006,C00258,2025-06-16,Rugby,3279.3
O002007,C00258,2024-07-27,Rugby,9785.62
O002008,C00258,2024-06-30,Rugby,6172.85
O002009,C00258,2024-11-24,Rugby,4514.85
O002010,C00259,2025-06-07,Leicester,4175.93
O002011,C00259,2025-07-16,Leicester,4298.52
O002012,C00259,2024-06-28,Leicester,1699.25
O002013,C00259,2024-07-22,Leicester,6963.64
O002014,C00259,2024-11-29,Leicester,2916.88
O002015,C00259,2025-09-21,Leicester,1515.06
O002016,C00259,2026-01-20,Leicester,7893.72
O002017,C00259,2025-07-20,Leicester,8844.7
O002018,C00259,2024-11-23,Leicester,4603.03
O002019,C00259,2026-04-07,Leicester,4146.96
O002020,C00259,2025-08-14,Leicester,6633.96
O002021,C00260,2024-06-14,Rugby,797.2
O002022,C00260,2025-11-13,Rugby,6155.64
O002023,C00260,2025-08-16,Rugby,2825.11
O002024,C00260,2025-02-10,Rugby,789.04
O002025,C00260,2024-06-26,Rugby,462.1
O002026,C00260,2024-09-28,Rugby,14070.16
O002027,C00260,2025-03-24,Rugby,5696.66
O002028,C00260,2024-07-08,Rugby,2890.83
O002029,C00261,2024-11-05,Nuneaton,2024.26
O002030,C00263,2024-01-24,Leicester,5764.15
O002031,C00263,2026-02-06,Leicester,4671.91
O002032,C00263,2024-10-10,Leicester,9270.87
O002033,C00263,2024-08-03,Leicester,3428.55
O002034,C00263,2024-04-28,Leicester,1794.5
O002035,C00263,2025-04-22,Leicester,4965.85
O002036,C00263,2024-04-28,Leicester,1182.61
O002037,C00263,2024-04-17,Leicester,492.26
O002038,C00263,2025-09-24,Leicester,1213.75
O002039,C00264,2024-02-07,Leicester,5733.6
O002040,C00264,2025-07-03,Leicester,1060.86
O002041,C00265,2026-02-21,Birmingham South,2982.93
O002042,C00265,2025-11-30,Birmingham South,5009.5
O002043,C00265,2024-05-17,Birmingham South,2800.38
O002044,C00265,2024-01-18,Birmingham South,4175.17
O002045,C00265,2026-01-02,Birmingham South,7848.93
