order_line_id,order_id,product_id,quantity,unit_price,line_total
OL002294,O000763,P0003,11,122.01,1342.11
OL002295,O000764,P0030,19,98.61,1873.59
OL002296,O000764,P0007,12,137.14,1645.68
OL002297,O000764,P0024,5,145.57,727.85
OL002298,O000764,P0031,11,46.61,512.71
OL002299,O000764,P0004,13,49.15,638.95
OL002300,O000765,P0014,5,160.41,802.05
OL002301,O000765,P0011,17,99.65,1694.05
OL002302,O000765,P0025,20,97.63,1952.6
OL002303,O000765,P0012,19,165.07,3136.33
OL002304,O000766,P0027,10,86.28,862.8
OL002305,O000766,P0031,8,46.61,372.88
OL002306,O000767,P0005,2,79.76,159.52
OL002307,O000767,P0020,20,205.71,4114.2
OL002308,O000767,P0010,11,25.23,277.53
OL002309,O000767,P0024,10,145.57,1455.7
OL002310,O000768,P0009,19,118.79,2257.01
OL002311,O000769,P0016,13,190.44,2475.72
OL002312,O000769,P0010,2,25.23,50.46
OL002313,O000770,P0005,7,79.76,558.32
OL002314,O000770,P0027,8,86.28,690.24
OL002315,O000770,P0023,2,103.63,207.26
OL002316,O000771,P0028,13,230.32,2994.16
OL002317,O000771,P0016,10,190.44,1904.4
OL002318,O000772,P0012,17,165.07,2806.19
OL002319,O000772,P0025,10,97.63,976.3
OL002320,O000772,P0013,10,90.97,909.7
OL002321,O000772,P0003,7,122.01,854.07
OL002322,O000773,P0028,10,230.32,2303.2
OL002323,O000773,P0026,15,209.69,3145.35
OL002324,O000773,P0002,6,240.92,1445.52
OL002325,O000773,P0030,19,98.61,1873.59
OL002326,O000773,P0023,5,103.63,518.15
OL002327,O000774,P0010,7,25.23,176.61
OL002328,O000774,P0029,7,231.05,1617.35
OL002329,O000774,P0005,1,79.76,79.76
OL002330,O000774,P0007,12,137.14,1645.68
OL002331,O000775,P0030,4,98.61,394.44
OL002332,O000775,P0002,12,240.92,2891.04
OL002333,O000776,P0031,4,46.61,186.44
OL002334,O000776,P0002,17,240.92,4095.64
OL002335,O000777,P0019,13,238.63,3102.19
OL002336,O000777,P0014,8,160.41,1283.28
OL002337,O000777,P0005,2,79.76,159.52
OL002338,O000778,P0013,10,90.97,909.7
OL002339,O000778,P0016,20,190.44,3808.8
OL002340,O000779,P0001,4,135.95,543.8
OL002341,O000779,P0004,16,49.15,786.4
OL002342,O000779,P0003,17,122.01,2074.17
OL002343,O000780,P0021,19,205.03,3895.57
OL002344,O000780,P0023,5,103.63,518.15
OL002345,O000780,P0014,4,160.41,641.64
OL002346,O000780,P0010,11,25.23,277.53
OL002347,O000781,P0006,13,73.76,958.88
OL002348,O000781,P0013,18,90.97,1637.46
OL002349,O000781,P0027,18,86.28,1553.04
OL002350,O000781,P0023,17,103.63,1761.71
OL002351,O000781,P0001,16,135.95,2175.2
OL002352,O000782,P0027,4,86.28,345.12
OL002353,O000782,P0019,7,238.63,1670.41
OL002354,O000782,P0018,4,112.72,450.88
OL002355,O000782,P0023,6,103.63,621.78
OL002356,O000782,P0026,20,209.69,4193.8
OL002357,O000783,P0001,15,135.95,2039.25
OL002358,O000783,P0018,11,112.72,1239.92
OL002359,O000784,P0005,19,79.76,1515.44
OL002360,O000785,P0003,9,122.01,1098.09
OL002361,O000785,P0018,2,112.72,225.44
OL002362,O000786,P0017,10,154.02,1540.2
OL002363,O000787,P0006,8,73.76,590.08
OL002364,O000787,P0014,10,160.41,1604.1
OL002365,O000787,P0031,2,46.61,93.22
OL002366,O000787,P0022,17,176.81,3005.77
OL002367,O000787,P0001,10,135.95,1359.5
OL002368,O000788,P0015,11,242.75,2670.25
OL002369,O000788,P0005,17,79.76,1355.92
OL002370,O000788,P0019,12,238.63,2863.56
OL002371,O000788,P0016,20,190.44,3808.8
OL002372,O000788,P0023,18,103.63,1865.34
OL002373,O000789,P0023,2,103.63,207.26
OL002374,O000789,P0004,8,49.15,393.2
OL002375,O000790,P0007,20,137.14,2742.8
OL002376,O000790,P0019,14,238.63,3340.82
OL002377,O000790,P0012,3,165.07,495.21
OL002378,O000790,P0009,18,118.79,2138.22
OL002379,O000790,P0005,9,79.76,717.84
OL002380,O000791,P0021,15,205.03,3075.45
OL002381,O000791,P0029,3,231.05,693.15
OL002382,O000791,P0006,9,73.76,663.84
OL002383,O000791,P0013,14,90.97,1273.58
OL002384,O000792,P0018,3,112.72,338.16
OL002385,O000792,P0007,9,137.14,1234.26
OL002386,O000793,P0023,19,103.63,1968.97
OL002387,O000793,P0012,17,165.07,2806.19
OL002388,O000794,P0014,5,160.41,802.05
OL002389,O000794,P0027,11,86.28,949.08
OL002390,O000795,P0013,8,90.97,727.76
OL002391,O000795,P0001,3,135.95,407.85
OL002392,O000795,P0031,9,46.61,419.49
OL002393,O000795,P0020,4,205.71,822.84
OL002394,O000796,P0022,18,176.81,3182.58
OL002395,O000797,P0011,3,99.65,298.95
OL002396,O000798,P0025,8,97.63,781.04
OL002397,O000798,P0009,9,118.79,1069.11
OL002398,O000798,P0005,1,79.76,79.76
OL002399,O000799,P0008,4,184.05,736.2
OL002400,O000799,P0013,6,90.97,545.82
OL002401,O000799,P0031,17,46.61,792.37
OL002402,O000799,P0004,10,49.15,491.5
OL002403,O000800,P0004,19,49.15,933.85
OL002404,O000800,P0017,10,154.02,1540.2
OL002405,O000800,P0012,18,165.07,2971.26
OL002406,O000800,P0023,9,103.63,932.67
OL002407,O000801,P0029,2,231.05,462.1
OL002408,O000802,P0031,6,46.61,279.66
OL002409,O000802,P0025,12,97.63,1171.56
OL002410,O000802,P0013,18,90.97,1637.46
OL002411,O000803,P0029,5,231.05,1155.25
OL002412,O000803,P0028,9,230.32,2072.88
OL002413,O000803,P0013,1,90.97,90.97
OL002414,O000803,P0016,17,190.44,3237.48
OL002415,O000803,P0019,5,238.63,1193.15
OL002416,O000804,P0005,19,79.76,1515.44
OL002417,O000804,P0013,9,90.97,818.73
OL002418,O000805,P0023,20,103.63,2072.6
OL002419,O000805,P0025,14,97.63,1366.82
OL002420,O000805,P0008,15,184.05,2760.75
OL002421,O000806,P0012,10,165.07,1650.7
OL002422,O000806,P0026,9,209.69,1887.21
OL002423,O000806,P0015,14,242.75,3398.5
OL002424,O000806,P0017,17,154.02,2618.34
OL002425,O000807,P0010,3,25.23,75.69
OL002426,O000807,P0021,10,205.03,2050.3
OL002427,O000808,P0028,3,230.32,690.96
OL002428,O000808,P0003,3,122.01,366.03
OL002429,O000808,P0021,8,205.03,1640.24
OL002430,O000809,P0031,14,46.61,652.54
OL002431,O000810,P0020,7,205.71,1439.97
OL002432,O000811,P0023,14,103.63,1450.82
OL002433,O000812,P0024,17,145.57,2474.69
OL002434,O000812,P0012,20,165.07,3301.4
OL002435,O000812,P0008,2,184.05,368.1
OL002436,O000812,P0022,20,176.81,3536.2
OL002437,O000812,P0031,15,46.61,699.15
OL002438,O000813,P0029,5,231.05,1155.25
OL002439,O000813,P0008,17,184.05,3128.85
OL002440,O000813,P0006,12,73.76,885.12
OL002441,O000813,P0003,2,122.01,244.02
OL002442,O000813,P0012,14,165.07,2310.98
OL002443,O000814,P0027,4,86.28,345.12
OL002444,O000814,P0018,10,112.72,1127.2
OL002445,O000815,P0010,19,25.23,479.37
OL002446,O000815,P0009,13,118.79,1544.27
OL002447,O000815,P0007,7,137.14,959.98
OL002448,O000815,P0001,10,135.95,1359.5
OL002449,O000816,P0027,20,86.28,1725.6
OL002450,O000816,P0029,16,231.05,3696.8
OL002451,O000816,P0002,2,240.92,481.84
OL002452,O000816,P0030,12,98.61,1183.32
OL002453,O000816,P0015,1,242.75,242.75
OL002454,O000817,P0011,1,99.65,99.65
OL002455,O000817,P0010,12,25.23,302.76
OL002456,O000817,P0012,6,165.07,990.42
OL002457,O000817,P0004,13,49.15,638.95
OL002458,O000818,P0004,14,49.15,688.1
OL002459,O000819,P0003,17,122.01,2074.17
OL002460,O000819,P0017,5,154.02,770.1
OL002461,O000820,P0030,16,98.61,1577.76
OL002462,O000821,P0025,9,97.63,878.67
OL002463,O000821,P0022,8,176.81,1414.48
OL002464,O000822,P0012,6,165.07,990.42
OL002465,O000822,P0010,18,25.23,454.14
OL002466,O000822,P0014,9,160.41,1443.69
OL002467,O000822,P0029,4,231.05,924.2
OL002468,O000823,P0006,14,73.76,1032.64
OL002469,O000823,P0005,1,79.76,79.76
OL002470,O000823,P0012,12,165.07,1980.84
OL002471,O000823,P0024,7,145.57,1018.99
OL002472,O000824,P0010,5,25.23,126.15
OL002473,O000824,P0002,13,240.92,3131.96
OL002474,O000825,P0004,18,49.15,884.7
OL002475,O000825,P0014,16,160.41,2566.56
OL002476,O000825,P0016,5,190.44,952.2
OL002477,O000826,P0017,13,154.02,2002.26
OL002478,O000826,P0024,5,145.57,727.85
OL002479,O000826,P0030,4,98.61,394.44
OL002480,O000826,P0027,4,86.28,345.12
OL002481,O000827,P0005,5,79.76,398.8
OL002482,O000828,P0001,11,135.95,1495.45
OL002483,O000828,P0025,14,97.63,1366.82
OL002484,O000828,P0022,20,176.81,3536.2
OL002485,O000828,P0008,1,184.05,184.05
OL002486,O000828,P0002,14,240.92,3372.88
OL002487,O000829,P0010,14,25.23,353.22
OL002488,O000829,P0016,8,190.44,1523.52
OL002489,O000829,P0003,20,122.01,2440.2
OL002490,O000830,P0006,9,73.76,663.84
OL002491,O000830,P0008,8,184.05,1472.4
OL002492,O000830,P0009,14,118.79,1663.06
OL002493,O000830,P0025,7,97.63,683.41
OL002494,O000830,P0004,16,49.15,786.4
OL002495,O000831,P0021,2,205.03,410.06
OL002496,O000831,P0005,9,79.76,717.84
OL002497,O000831,P0008,7,184.05,1288.35
OL002498,O000831,P0004,5,49.15,245.75
OL002499,O000831,P0013,14,90.97,1273.58
OL002500,O000832,P0007,14,137.14,1919.96
OL002501,O000832,P0003,17,122.01,2074.17
OL002502,O000832,P0028,10,230.32,2303.2
OL002503,O000832,P0002,8,240.92,1927.36
OL002504,O000832,P0013,8,90.97,727.76
OL002505,O000833,P0016,2,190.44,380.88
OL002506,O000833,P0002,10,240.92,2409.2
OL002507,O000833,P0017,4,154.02,616.08
OL002508,O000833,P0014,9,160.41,1443.69
OL002509,O000834,P0031,14,46.61,652.54
OL002510,O000834,P0012,8,165.07,1320.56
OL002511,O000834,P0023,11,103.63,1139.93
OL002512,O000835,P0002,2,240.92,481.84
OL002513,O000835,P0001,11,135.95,1495.45
OL002514,O000836,P0009,16,118.79,1900.64
OL002515,O000836,P0031,12,46.61,559.32
OL002516,O000837,P0004,18,49.15,884.7
OL002517,O000837,P0022,5,176.81,884.05
OL002518,O000837,P0001,11,135.95,1495.45
OL002519,O000838,P0024,17,145.57,2474.69
OL002520,O000838,P0025,20,97.63,1952.6
OL002521,O000838,P0019,12,238.63,2863.56
OL002522,O000839,P0007,3,137.14,411.42
OL002523,O000839,P0019,4,238.63,954.52
OL002524,O000839,P0013,5,90.97,454.85
OL002525,O000840,P0004,7,49.15,344.05
OL002526,O000840,P0002,7,240.92,1686.44
OL002527,O000840,P0019,15,238.63,3579.45
OL002528,O000840,P0031,4,46.61,186.44
OL002529,O000840,P0030,3,98.61,295.83
OL002530,O000841,P0011,7,99.65,697.55
OL002531,O000841,P0010,18,25.23,454.14
OL002532,O000841,P0024,5,145.57,727.85
OL002533,O000841,P0016,2,190.44,380.88
OL002534,O000841,P0025,5,97.63,488.15
OL002535,O000842,P0018,18,112.72,2028.96
OL002536,O000842,P0023,12,103.63,1243.56
OL002537,O000842,P0009,12,118.79,1425.48
OL002538,O000842,P0029,15,231.05,3465.75
OL002539,O000843,P0030,14,98.61,1380.54
OL002540,O000844,P0014,17,160.41,2726.97
OL002541,O000844,P0017,1,154.02,154.02
OL002542,O000844,P0030,6,98.61,591.66
OL002543,O000844,P0031,20,46.61,932.2
OL002544,O000845,P0010,19,25.23,479.37
OL002545,O000845,P0002,2,240.92,481.84
OL002546,O000846,P0025,13,97.63,1269.19
OL002547,O000846,P0017,13,154.02,2002.26
OL002548,O000846,P0013,20,90.97,1819.4
OL002549,O000846,P0018,9,112.72,1014.48
OL002550,O000847,P0001,19,135.95,2583.05
OL002551,O000847,P0006,7,73.76,516.32
OL002552,O000848,P0029,17,231.05,3927.85
OL002553,O000849,P0023,8,103.63,829.04
OL002554,O000849,P0024,10,145.57,1455.7
OL002555,O000849,P0017,9,154.02,1386.18
OL002556,O000849,P0009,18,118.79,2138.22
OL002557,O000849,P0010,4,25.23,100.92
OL002558,O000850,P0031,9,46.61,419.49
OL002559,O000850,P0029,5,231.05,1155.25
OL002560,O000851,P0021,8,205.03,1640.24
OL002561,O000852,P0018,1,112.72,112.72
OL002562,O000852,P0004,12,49.15,589.8
OL002563,O000853,P0012,18,165.07,2971.26
OL002564,O000853,P0011,9,99.65,896.85
OL002565,O000853,P0003,5,122.01,610.05
OL002566,O000853,P0031,14,46.61,652.54
OL002567,O000853,P0023,20,103.63,2072.6
OL002568,O000854,P0002,1,240.92,240.92
OL002569,O000854,P0021,12,205.03,2460.36
OL002570,O000854,P0027,8,86.28,690.24
OL002571,O000855,P0006,18,73.76,1327.68
OL002572,O000855,P0009,19,118.79,2257.01
OL002573,O000855,P0001,4,135.95,543.8
OL002574,O000856,P0031,20,46.61,932.2
OL002575,O000856,P0021,18,205.03,3690.54
OL002576,O000856,P0009,7,118.79,831.53
OL002577,O000856,P0028,15,230.32,3454.8
OL002578,O000857,P0009,13,118.79,1544.27
OL002579,O000857,P0007,5,137.14,685.7
OL002580,O000857,P0019,15,238.63,3579.45
OL002581,O000858,P0012,3,165.07,495.21
OL002582,O000858,P0005,16,79.76,1276.16
OL002583,O000858,P0029,6,231.05,1386.3
OL002584,O000858,P0016,15,190.44,2856.6
OL002585,O000859,P0007,16,137.14,2194.24
OL002586,O000859,P0019,6,238.63,1431.78
OL002587,O000860,P0001,6,135.95,815.7
OL002588,O000860,P0010,13,25.23,327.99
OL002589,O000860,P0006,20,73.76,1475.2
OL002590,O000861,P0005,3,79.76,239.28
OL002591,O000862,P0015,13,242.75,3155.75
OL002592,O000862,P0030,4,98.61,394.44
OL002593,O000863,P0005,20,79.76,1595.2
OL002594,O000863,P0024,4,145.57,582.28
OL002595,O000863,P0025,13,97.63,1269.19
OL002596,O000863,P0026,13,209.69,2725.97
OL002597,O000863,P0001,1,135.95,135.95
OL002598,O000864,P0009,5,118.79,593.95
OL002599,O000865,P0001,11,135.95,1495.45
OL002600,O000865,P0026,3,209.69,629.07
OL002601,O000865,P0031,7,46.61,326.27
OL002602,O000865,P0004,5,49.15,245.75
OL002603,O000865,P0018,16,112.72,1803.52
OL002604,O000866,P0029,11,231.05,2541.55
OL002605,O000866,P0015,16,242.75,3884.0
OL002606,O000866,P0027,5,86.28,431.4
OL002607,O000866,P0006,8,73.76,590.08
OL002608,O000866,P0010,2,25.23,50.46
OL002609,O000867,P0021,1,205.03,205.03
OL002610,O000867,P0018,2,112.72,225.44
OL002611,O000867,P0004,4,49.15,196.6
OL002612,O000868,P0004,14,49.15,688.1
OL002613,O000868,P0017,5,154.02,770.1
OL002614,O000868,P0029,1,231.05,231.05
OL002615,O000869,P0008,14,184.05,2576.7
OL002616,O000870,P0012,10,165.07,1650.7
OL002617,O000870,P0021,8,205.03,1640.24
OL002618,O000871,P0022,4,176.81,707.24
OL002619,O000871,P0029,16,231.05,3696.8
OL002620,O000871,P0023,6,103.63,621.78
OL002621,O000871,P0027,4,86.28,345.12
OL002622,O000872,P0031,10,46.61,466.1
OL002623,O000873,P0020,11,205.71,2262.81
OL002624,O000874,P0030,2,98.61,197.22
OL002625,O000874,P0003,20,122.01,2440.2
OL002626,O000874,P0029,5,231.05,1155.25
OL002627,O000875,P0017,14,154.02,2156.28
OL002628,O000875,P0011,5,99.65,498.25
OL002629,O000875,P0020,10,205.71,2057.1
OL002630,O000875,P0006,20,73.76,1475.2
OL002631,O000876,P0012,9,165.07,1485.63
OL002632,O000876,P0029,16,231.05,3696.8
OL002633,O000876,P0004,12,49.15,589.8
OL002634,O000877,P0026,1,209.69,209.69
OL002635,O000878,P0025,5,97.63,488.15
OL002636,O000878,P0021,11,205.03,2255.33
OL002637,O000879,P0031,3,46.61,139.83
OL002638,O000879,P0024,11,145.57,1601.27
OL002639,O000879,P0009,5,118.79,593.95
OL002640,O000879,P0005,6,79.76,478.56
OL002641,O000880,P0012,16,165.07,2641.12
OL002642,O000880,P0011,14,99.65,1395.1
OL002643,O000880,P0016,20,190.44,3808.8
OL002644,O000880,P0014,11,160.41,1764.51
OL002645,O000881,P0013,18,90.97,1637.46
OL002646,O000881,P0014,16,160.41,2566.56
OL002647,O000882,P0016,3,190.44,571.32
OL002648,O000882,P0018,19,112.72,2141.68
OL002649,O000882,P0027,14,86.28,1207.92
OL002650,O000882,P0008,17,184.05,3128.85
OL002651,O000882,P0013,19,90.97,1728.43
OL002652,O000883,P0023,8,103.63,829.04
OL002653,O000883,P0003,12,122.01,1464.12
OL002654,O000884,P0028,12,230.32,2763.84
OL002655,O000884,P0001,18,135.95,2447.1
OL002656,O000885,P0030,2,98.61,197.22
OL002657,O000885,P0004,12,49.15,589.8
OL002658,O000886,P0010,5,25.23,126.15
OL002659,O000886,P0015,18,242.75,4369.5
OL002660,O000887,P0007,8,137.14,1097.12
OL002661,O000887,P0027,2,86.28,172.56
OL002662,O000888,P0004,5,49.15,245.75
OL002663,O000888,P0031,13,46.61,605.93
OL002664,O000889,P0023,14,103.63,1450.82
OL002665,O000890,P0023,4,103.63,414.52
OL002666,O000891,P0003,6,122.01,732.06
OL002667,O000891,P0016,1,190.44,190.44
OL002668,O000891,P0027,5,86.28,431.4
OL002669,O000891,P0020,12,205.71,2468.52
OL002670,O000891,P0028,5,230.32,1151.6
OL002671,O000892,P0003,19,122.01,2318.19
OL002672,O000892,P0001,14,135.95,1903.3
OL002673,O000893,P0016,5,190.44,952.2
OL002674,O000893,P0024,17,145.57,2474.69
OL002675,O000894,P0016,11,190.44,2094.84
OL002676,O000894,P0014,15,160.41,2406.15
OL002677,O000894,P0024,1,145.57,145.57
OL002678,O000895,P0005,2,79.76,159.52
OL002679,O000896,P0020,6,205.71,1234.26
OL002680,O000897,P0001,14,135.95,1903.3
OL002681,O000897,P0013,15,90.97,1364.55
OL002682,O000898,P0030,10,98.61,986.1
OL002683,O000898,P0019,8,238.63,1909.04
OL002684,O000898,P0017,14,154.02,2156.28
OL002685,O000899,P0003,5,122.01,610.05
OL002686,O000899,P0017,7,154.02,1078.14
OL002687,O000899,P0013,13,90.97,1182.61
OL002688,O000900,P0008,13,184.05,2392.65
OL002689,O000901,P0020,16,205.71,3291.36
OL002690,O000901,P0027,11,86.28,949.08
OL002691,O000901,P0003,13,122.01,1586.13
OL002692,O000901,P0023,13,103.63,1347.19
OL002693,O000901,P0015,6,242.75,1456.5
OL002694,O000902,P0021,9,205.03,1845.27
OL002695,O000902,P0014,4,160.41,641.64
OL002696,O000902,P0007,4,137.14,548.56
OL002697,O000903,P0020,11,205.71,2262.81
OL002698,O000903,P0025,1,97.63,97.63
OL002699,O000903,P0028,8,230.32,1842.56
OL002700,O000904,P0018,3,112.72,338.16
OL002701,O000904,P0004,7,49.15,344.05
OL002702,O000905,P0025,10,97.63,976.3
OL002703,O000906,P0007,9,137.14,1234.26
OL002704,O000906,P0021,3,205.03,615.09
OL002705,O000906,P0030,19,98.61,1873.59
OL002706,O000906,P0002,19,240.92,4577.48
OL002707,O000906,P0008,2,184.05,368.1
OL002708,O000907,P0002,10,240.92,2409.2
OL002709,O000907,P0011,1,99.65,99.65
OL002710,O000907,P0003,12,122.01,1464.12
OL002711,O000907,P0031,10,46.61,466.1
OL002712,O000908,P0014,17,160.41,2726.97
OL002713,O000908,P0029,4,231.05,924.2
OL002714,O000908,P0024,17,145.57,2474.69
OL002715,O000909,P0028,15,230.32,3454.8
OL002716,O000909,P0002,3,240.92,722.76
OL002717,O000909,P0010,3,25.23,75.69
OL002718,O000909,P0006,8,73.76,590.08
OL002719,O000909,P0005,7,79.76,558.32
OL002720,O000910,P0025,6,97.63,585.78
OL002721,O000910,P0023,17,103.63,1761.71
OL002722,O000911,P0021,15,205.03,3075.45
OL002723,O000911,P0017,5,154.02,770.1
OL002724,O000911,P0030,11,98.61,1084.71
OL002725,O000911,P0025,10,97.63,976.3
OL002726,O000911,P0011,12,99.65,1195.8
OL002727,O000912,P0002,13,240.92,3131.96
OL002728,O000912,P0029,8,231.05,1848.4
OL002729,O000912,P0023,7,103.63,725.41
OL002730,O000912,P0025,20,97.63,1952.6
OL002731,O000913,P0031,5,46.61,233.05
OL002732,O000914,P0018,3,112.72,338.16
OL002733,O000914,P0028,16,230.32,3685.12
OL002734,O000914,P0026,4,209.69,838.76
OL002735,O000915,P0012,15,165.07,2476.05
OL002736,O000915,P0003,9,122.01,1098.09
OL002737,O000915,P0006,16,73.76,1180.16
OL002738,O000915,P0023,9,103.63,932.67
OL002739,O000915,P0025,15,97.63,1464.45
OL002740,O000916,P0031,19,46.61,885.59
OL002741,O000916,P0004,16,49.15,786.4
OL002742,O000917,P0028,14,230.32,3224.48
OL002743,O000917,P0010,20,25.23,504.6
OL002744,O000917,P0013,5,90.97,454.85
OL002745,O000918,P0017,11,154.02,1694.22
OL002746,O000918,P0028,12,230.32,2763.84
OL002747,O000918,P0020,3,205.71,617.13
OL002748,O000919,P0017,2,154.02,308.04
OL002749,O000919,P0015,20,242.75,4855.0
OL002750,O000919,P0009,2,118.79,237.58
OL002751,O000919,P0029,8,231.05,1848.4
OL002752,O000920,P0001,13,135.95,1767.35
OL002753,O000920,P0005,6,79.76,478.56
OL002754,O000920,P0028,19,230.32,4376.08
OL002755,O000920,P0004,13,49.15,638.95
OL002756,O000920,P0010,3,25.23,75.69
OL002757,O000921,P0028,12,230.32,2763.84
OL002758,O000921,P0015,15,242.75,3641.25
OL002759,O000921,P0022,15,176.81,2652.15
OL002760,O000921,P0003,18,122.01,2196.18
OL002761,O000922,P0004,4,49.15,196.6
OL002762,O000922,P0003,13,122.01,1586.13
OL002763,O000922,P0006,14,73.76,1032.64
OL002764,O000922,P0024,7,145.57,1018.99
OL002765,O000923,P0003,16,122.01,1952.16
OL002766,O000923,P0011,7,99.65,697.55
OL002767,O000923,P0020,16,205.71,3291.36
OL002768,O000924,P0015,5,242.75,1213.75
OL002769,O000924,P0002,16,240.92,3854.72
OL002770,O000924,P0018,5,112.72,563.6
OL002771,O000925,P0026,7,209.69,1467.83
OL002772,O000925,P0014,2,160.41,320.82
OL002773,O000925,P0016,7,190.44,1333.08
OL002774,O000926,P0031,14,46.61,652.54
OL002775,O000927,P0021,5,205.03,1025.15
OL002776,O000927,P0006,3,73.76,221.28
OL002777,O000927,P0003,9,122.01,1098.09
OL002778,O000928,P0010,15,25.23,378.45
OL002779,O000929,P0017,9,154.02,1386.18
OL002780,O000929,P0007,6,137.14,822.84
OL002781,O000929,P0022,2,176.81,353.62
OL002782,O000929,P0029,3,231.05,693.15
OL002783,O000930,P0012,13,165.07,2145.91
OL002784,O000930,P0030,1,98.61,98.61
OL002785,O000930,P0023,18,103.63,1865.34
OL002786,O000930,P0019,20,238.63,4772.6
OL002787,O000931,P0024,19,145.57,2765.83
OL002788,O000932,P0011,11,99.65,1096.15
OL002789,O000932,P0022,1,176.81,176.81
OL002790,O000933,P0030,11,98.61,1084.71
OL002791,O000933,P0005,4,79.76,319.04
OL002792,O000933,P0016,14,190.44,2666.16
OL002793,O000933,P0028,9,230.32,2072.88
OL002794,O000934,P0015,5,242.75,1213.75
OL002795,O000935,P0021,7,205.03,1435.21
OL002796,O000935,P0019,7,238.63,1670.41
OL002797,O000935,P0004,14,49.15,688.1
OL002798,O000935,P0002,18,240.92,4336.56
OL002799,O000936,P0020,7,205.71,1439.97
OL002800,O000936,P0013,12,90.97,1091.64
OL002801,O000937,P0022,1,176.81,176.81
OL002802,O000937,P0019,12,238.63,2863.56
OL002803,O000938,P0001,10,135.95,1359.5
OL002804,O000938,P0010,17,25.23,428.91
OL002805,O000938,P0029,4,231.05,924.2
OL002806,O000939,P0021,12,205.03,2460.36
OL002807,O000939,P0015,18,242.75,4369.5
OL002808,O000939,P0014,14,160.41,2245.74
OL002809,O000939,P0012,17,165.07,2806.19
OL002810,O000940,P0004,15,49.15,737.25
OL002811,O000940,P0030,14,98.61,1380.54
OL002812,O000940,P0006,12,73.76,885.12
